ID xsim ysim
11 3.6 8.5986
11 5.02 6.5694
11 7.03 5.7401
11 9.03 6.769
11 12.12 5.7275
11 24.08 1.5207
12 0 0.20252
12 0.25 1.2136
12 0.5 2.5037
12 1 3.4565
12 2 7.2554
12 3.52 7.3129
12 5.07 8.6359
12 7.07 6.771
12 9.03 7.5815
12 12.05 4.947
12 24.15 1.6532
1 0 0.14247
1 0.25 1.1985
1 0.57 0.72091
1 1.12 2.941
1 2.02 5.6993
1 3.82 7.6863
1 5.1 6.3524
1 7.03 6.494
1 9.05 4.7855
1 12.12 2.8856
1 24.37 1.1462
2 0 0.12812
2 0.27 3.1178
2 0.52 5.9782
2 1 7.3823
2 1.92 8.403
2 3.5 7.7589
2 5.02 7.8261
2 7.03 5.7352
2 9 5.5568
2 12 4.7112
2 24.3 2.4248
3 0 0.32973
3 0.27 3.4131
3 0.58 5.308
3 1.02 6.5094
3 2.02 7.2583
3 3.62 7.2415
3 5.08 4.6303
3 7.07 3.9731
3 9 4.4092
3 12.15 2.8223
3 24.17 1.9147
4 0 -0.56813
4 0.35 6.2062
4 0.6 7.302
4 1.07 7.7311
4 2.13 4.8996
4 3.5 6.6402
4 5.02 5.3076
4 7.02 4.5554
4 9.02 2.7566
4 11.98 2.952
4 24.65 1.0859
5 0 -0.14797
5 0.3 5.225
5 0.52 5.9101
5 1 8.5987
5 2.02 12.943
5 3.5 9.6337
5 5.02 8.7065
5 7.02 7.1951
5 9.1 9.0671
5 12 5.425
5 24.35 2.4048
6 0 0.099761
6 0.27 3.7052
6 0.58 4.8869
6 1.15 7.011
6 2.03 6.6829
6 3.57 6.5329
6 5 4.5105
6 7 3.8649
6 9.22 3.1521
6 12.1 2.0182
6 23.85 0.65964
7 0 -0.080052
7 0.25 3.7197
7 0.5 6.5373
7 1.02 13.023
7 2.02 8.6439
7 3.48 10.408
7 5 9.4765
7 6.98 9.1912
7 9 7.6518
7 12.05 6.4831
7 24.22 1.6742
8 0 0.086961
8 0.25 4.6402
8 0.52 7.9757
8 0.98 8.5957
8 2.02 7.7901
8 3.53 6.6904
8 5.05 7.0956
8 7.15 6.4873
8 9.07 6.511
8 12.1 2.7898
8 24.12 2.1145
9 0 0.21037
9 0.3 1.5781
9 0.63 2.5068
9 1.05 2.4162
9 2.02 4.0852
9 3.53 5.1552
9 5.02 5.7425
9 7.17 3.8128
9 8.8 4.6821
9 11.6 2.6413
9 24.43 1.3244
10 0 -0.38443
10 0.37 5.0341
10 0.77 7.9676
10 1.02 7.6875
10 2.05 10.296
10 3.55 9.9046
10 5.05 8.6527
10 7.08 8.8107
10 9.38 6.7785
10 12.1 5.4765
10 23.7 1.5593
11 0 0.11163
11 0.25 1.124
11 0.5 2.7153
11 0.98 4.4857
11 1.98 8.39
11 3.6 10.018
11 5.02 10.497
11 7.03 8.3923
11 9.03 7.3383
11 12.12 8.2108
11 24.08 2.7206
12 0 0.29615
12 0.25 2.2607
12 0.5 4.9403
12 1 8.748
12 2 8.2878
12 3.52 7.7403
12 5.07 8.6912
12 7.07 7.1222
12 9.03 6.6102
12 12.05 3.7163
12 24.15 1.7097
1 0 0.074499
1 0.25 2.0698
1 0.57 5.271
1 1.12 5.4032
1 2.02 5.7197
1 3.82 6.2202
1 5.1 4.5088
1 7.03 3.7407
1 9.05 2.8866
1 12.12 2.6201
1 24.37 0.81274
2 0 -0.079611
2 0.27 1.853
2 0.52 3.2761
2 1 4.2164
2 1.92 8.1144
2 3.5 8.7006
2 5.02 6.7354
2 7.03 4.8968
2 9 6.062
2 12 2.9812
2 24.3 1.6459
3 0 -0.58366
3 0.27 4.6219
3 0.58 6.2007
3 1.02 8.0036
3 2.02 8.6751
3 3.62 6.1693
3 5.08 4.2133
3 7.07 5.6009
3 9 4.5675
3 12.15 3.9189
3 24.17 1.1511
4 0 0.40458
4 0.35 2.0293
4 0.6 2.1031
4 1.07 5.0394
4 2.13 8.5344
4 3.5 8.0128
4 5.02 9.6919
4 7.02 7.3533
4 9.02 8.6664
4 11.98 5.037
4 24.65 2.9588
5 0 -0.010435
5 0.3 1.3074
5 0.52 1.7709
5 1 3.4805
5 2.02 5.8932
5 3.5 7.0539
5 5.02 7.8016
5 7.02 7.6943
5 9.1 7.7824
5 12 5.4111
5 24.35 1.3521
6 0 0.55445
6 0.27 1.9274
6 0.58 5.6591
6 1.15 8.2531
6 2.03 7.1674
6 3.57 5.9793
6 5 6.2433
6 7 4.0572
6 9.22 2.7667
6 12.1 1.6935
6 23.85 0.93349
7 0 0.10137
7 0.25 5.2436
7 0.5 7.704
7 1.02 11.441
7 2.02 10.696
7 3.48 10.033
7 5 11.916
7 6.98 11.412
7 9 8.8409
7 12.05 5.9064
7 24.22 2.8247
8 0 -0.26369
8 0.25 1.0729
8 0.52 2.5176
8 0.98 3.5161
8 2.02 5.7397
8 3.53 8.8695
8 5.05 5.4174
8 7.15 7.3793
8 9.07 8.1809
8 12.1 5.0822
8 24.12 1.9445
9 0 -0.011271
9 0.3 4.2077
9 0.63 5.5428
9 1.05 6.2279
9 2.02 4.1036
9 3.53 6.9156
9 5.02 4.4039
9 7.17 4.2545
9 8.8 2.6113
9 11.6 2.5535
9 24.43 0.62559
10 0 0.089109
10 0.37 3.5604
10 0.77 5.0845
10 1.02 7.8489
10 2.05 8.6441
10 3.55 11.627
10 5.05 8.4804
10 7.08 7.7454
10 9.38 6.6884
10 12.1 4.6012
10 23.7 2.1301
11 0 -0.29401
11 0.25 2.4449
11 0.5 4.6956
11 0.98 7.2723
11 1.98 7.5424
11 3.6 8.7499
11 5.02 6.922
11 7.03 4.8103
11 9.03 4.3746
11 12.12 4.2925
11 24.08 1.7428
12 0 0.21382
12 0.25 5.0232
12 0.5 8.8425
12 1 9.1456
12 2 11.062
12 3.52 8.7801
12 5.07 6.5967
12 7.07 6.9251
12 9.03 5.8982
12 12.05 4.8631
12 24.15 1.6908
1 0 0.044889
1 0.25 2.3025
1 0.57 4.6923
1 1.12 6.2481
1 2.02 6.4642
1 3.82 7.8564
1 5.1 8.5156
1 7.03 6.8595
1 9.05 6.2557
1 12.12 3.8451
1 24.37 1.643
2 0 -0.49385
2 0.27 4.166
2 0.52 7.396
2 1 8.4422
2 1.92 9.6726
2 3.5 10.58
2 5.02 8.406
2 7.03 9.3047
2 9 6.9232
2 12 4.9518
2 24.3 2.1852
3 0 0.090499
3 0.27 3.0678
3 0.58 5.7571
3 1.02 6.4298
3 2.02 9.6406
3 3.62 8.8961
3 5.08 6.9646
3 7.07 6.9956
3 9 4.7175
3 12.15 3.7373
3 24.17 1.9061
4 0 -0.14281
4 0.35 5.129
4 0.6 6.1051
4 1.07 6.7294
4 2.13 8.1578
4 3.5 7.9929
4 5.02 5.803
4 7.02 7.0388
4 9.02 4.4134
4 11.98 3.9665
4 24.65 1.2031
5 0 0.046955
5 0.3 9.872
5 0.52 11.422
5 1 13.767
5 2.02 9.443
5 3.5 10.273
5 5.02 8.2596
5 7.02 7.3245
5 9.1 6.7253
5 12 5.0681
5 24.35 1.2811
6 0 0.49362
6 0.27 2.7951
6 0.58 4.9412
6 1.15 7.1867
6 2.03 9.2153
6 3.57 8.1747
6 5 7.3319
6 7 7.0906
6 9.22 5.0004
6 12.1 2.81
6 23.85 1.2764
7 0 -0.55596
7 0.25 4.2462
7 0.5 7.1309
7 1.02 13.86
7 2.02 9.1801
7 3.48 8.752
7 5 9.6228
7 6.98 6.4993
7 9 4.9678
7 12.05 5.3405
7 24.22 1.7811
8 0 0.12468
8 0.25 1.618
8 0.52 3.4834
8 0.98 6.3021
8 2.02 7.2229
8 3.53 8.7633
8 5.05 5.3275
8 7.15 5.4213
8 9.07 4.1242
8 12.1 2.2856
8 24.12 1.8869
9 0 0.058714
9 0.3 1.8086
9 0.63 3.5226
9 1.05 6.0672
9 2.02 5.9125
9 3.53 5.0331
9 5.02 6.1647
9 7.17 3.7156
9 8.8 3.1455
9 11.6 3.122
9 24.43 1.2817
10 0 0.37881
10 0.37 4.9968
10 0.77 6.7015
10 1.02 10.068
10 2.05 11.798
10 3.55 8.7539
10 5.05 5.9744
10 7.08 7.2097
10 9.38 3.5376
10 12.1 4.0928
10 23.7 1.3709
11 0 -0.37063
11 0.25 2.2169
11 0.5 4.3722
11 0.98 5.4356
11 1.98 6.6043
11 3.6 7.3382
11 5.02 6.5996
11 7.03 5.1294
11 9.03 4.5212
11 12.12 3.5233
11 24.08 0.94534
12 0 -0.19362
12 0.25 8.2672
12 0.5 9.8667
12 1 11.44
12 2 9.4123
12 3.52 9.5835
12 5.07 8.357
12 7.07 8.7599
12 9.03 6.9949
12 12.05 5.0245
12 24.15 2.5852
1 0 -0.37019
1 0.25 3.088
1 0.57 5.8057
1 1.12 6.8847
1 2.02 6.5727
1 3.82 4.9613
1 5.1 5.0171
1 7.03 4.1029
1 9.05 3.9967
1 12.12 2.657
1 24.37 0.66606
2 0 0.25751
2 0.27 3.1077
2 0.52 4.9847
2 1 8.3096
2 1.92 8.0092
2 3.5 11.165
2 5.02 8.3063
2 7.03 6.622
2 9 6.142
2 12 3.9735
2 24.3 1.4391
3 0 -0.65023
3 0.27 4.1271
3 0.58 5.4704
3 1.02 8.7256
3 2.02 6.5525
3 3.62 7.7891
3 5.08 6.9775
3 7.07 6.0984
3 9 4.2363
3 12.15 4.2683
3 24.17 1.6642
4 0 -0.14331
4 0.35 1.0541
4 0.6 1.2502
4 1.07 4.0607
4 2.13 5.4126
4 3.5 6.743
4 5.02 6.8449
4 7.02 5.8025
4 9.02 6.1339
4 11.98 4.5525
4 24.65 2.983
5 0 0.27153
5 0.3 1.6001
5 0.52 2.2355
5 1 4.8428
5 2.02 8.1842
5 3.5 8.3701
5 5.02 7.5274
5 7.02 6.2775
5 9.1 4.5376
5 12 3.0359
5 24.35 0.98385
6 0 0.18464
6 0.27 2.8944
6 0.58 6.0251
6 1.15 8.242
6 2.03 6.8942
6 3.57 7.1703
6 5 7.5899
6 7 7.1625
6 9.22 5.037
6 12.1 3.2861
6 23.85 1.7339
7 0 -0.090884
7 0.25 7.1483
7 0.5 9.5726
7 1.02 11.3
7 2.02 10.204
7 3.48 8.2804
7 5 6.2619
7 6.98 7.6576
7 9 5.6651
7 12.05 4.2063
7 24.22 1.8829
8 0 0.21361
8 0.25 7.3148
8 0.52 9.5347
8 0.98 10.538
8 2.02 9.1481
8 3.53 6.838
8 5.05 6.8798
8 7.15 5.3733
8 9.07 5.8184
8 12.1 4.4842
8 24.12 1.3209
9 0 -0.29398
9 0.3 2.6626
9 0.63 3.8672
9 1.05 5.3952
9 2.02 5.5781
9 3.53 5.8548
9 5.02 5.1493
9 7.17 3.9409
9 8.8 3.1528
9 11.6 2.6759
9 24.43 1.2501
10 0 0.26322
10 0.37 7.6508
10 0.77 9.6776
10 1.02 11.682
10 2.05 13.119
10 3.55 9.0679
10 5.05 9.4427
10 7.08 7.9616
10 9.38 6.1456
10 12.1 6.2183
10 23.7 2.4233
11 0 0.016243
11 0.25 2.7938
11 0.5 4.2524
11 0.98 7.8504
11 1.98 8.0265
11 3.6 10.193
11 5.02 8.4961
11 7.03 6.339
11 9.03 5.5771
11 12.12 4.5514
11 24.08 2.0069
12 0 0.0061142
12 0.25 1.0312
12 0.5 1.9133
12 1 2.3999
12 2 5.6777
12 3.52 6.8824
12 5.07 6.8728
12 7.07 9.387
12 9.03 6.9825
12 12.05 5.658
12 24.15 2.6157
1 0 0.090526
1 0.25 3.2775
1 0.57 6.2753
1 1.12 8.6671
1 2.02 8.1474
1 3.82 6.2088
1 5.1 5.4679
1 7.03 4.0681
1 9.05 4.4225
1 12.12 2.2765
1 24.37 0.14256
2 0 -0.021041
2 0.27 0.93643
2 0.52 2.302
2 1 4.4775
2 1.92 5.6714
2 3.5 6.0678
2 5.02 4.829
2 7.03 6.0273
2 9 3.619
2 12 3.4688
2 24.3 0.79046
3 0 0.1956
3 0.27 2.2192
3 0.58 3.9713
3 1.02 6.1259
3 2.02 6.0955
3 3.62 5.7595
3 5.08 5.5709
3 7.07 3.4823
3 9 3.684
3 12.15 2.9016
3 24.17 1.1982
4 0 0.1649
4 0.35 5.1614
4 0.6 9.2153
4 1.07 9.3686
4 2.13 8.2854
4 3.5 8.7327
4 5.02 7.97
4 7.02 6.0858
4 9.02 6.4218
4 11.98 4.1879
4 24.65 1.016
5 0 -0.10701
5 0.3 4.3116
5 0.52 5.4712
5 1 9.7077
5 2.02 9.7537
5 3.5 7.4054
5 5.02 8.5124
5 7.02 5.8235
5 9.1 5.4537
5 12 4.1564
5 24.35 0.8342
6 0 -0.1633
6 0.27 4.0824
6 0.58 5.93
6 1.15 8.3314
6 2.03 7.4603
6 3.57 8.9641
6 5 7.2727
6 7 6.5186
6 9.22 5.0898
6 12.1 3.6867
6 23.85 1.7644
7 0 -0.1782
7 0.25 0.6798
7 0.5 1.1642
7 1.02 4.2455
7 2.02 5.6066
7 3.48 6.3556
7 5 7.3655
7 6.98 4.9342
7 9 4.5279
7 12.05 4.0665
7 24.22 0.58725
8 0 -0.14124
8 0.25 1.1372
8 0.52 2.2142
8 0.98 3.5322
8 2.02 6.3165
8 3.53 5.7329
8 5.05 6.4206
8 7.15 4.736
8 9.07 4.5984
8 12.1 3.814
8 24.12 1.2897
9 0 -0.49528
9 0.3 1.8453
9 0.63 4.0993
9 1.05 4.4669
9 2.02 3.8198
9 3.53 3.9088
9 5.02 4.055
9 7.17 2.8477
9 8.8 2.984
9 11.6 1.4952
9 24.43 0.38272
10 0 -0.29459
10 0.37 8.7413
10 0.77 10.59
10 1.02 13.431
10 2.05 13.36
10 3.55 10.938
10 5.05 8.2846
10 7.08 8.2366
10 9.38 6.9979
10 12.1 5.4766
10 23.7 2.8409
11 0 -0.03202
11 0.25 4.1627
11 0.5 5.9976
11 0.98 9.541
11 1.98 10.859
11 3.6 8.5988
11 5.02 7.991
11 7.03 6.1032
11 9.03 5.1224
11 12.12 3.7646
11 24.08 1.5431
12 0 -0.19601
12 0.25 2.8913
12 0.5 5.2392
12 1 7.5856
12 2 9.3466
12 3.52 8.4204
12 5.07 4.9871
12 7.07 5.568
12 9.03 4.4263
12 12.05 2.9932
12 24.15 0.99561
1 0 0.22118
1 0.25 0.8436
1 0.57 1.3355
1 1.12 1.9112
1 2.02 3.0573
1 3.82 3.6114
1 5.1 3.1658
1 7.03 3.2257
1 9.05 3.1118
1 12.12 3.2458
1 24.37 1.4153
2 0 0.13769
2 0.27 1.423
2 0.52 3.2156
2 1 3.8123
2 1.92 5.9346
2 3.5 6.9592
2 5.02 5.8835
2 7.03 4.7709
2 9 2.263
2 12 2.3679
2 24.3 0.49232
3 0 -0.03084
3 0.27 3.2321
3 0.58 5.2877
3 1.02 7.1179
3 2.02 8.4387
3 3.62 8.3422
3 5.08 7.0635
3 7.07 5.6965
3 9 4.8901
3 12.15 3.8002
3 24.17 0.62427
4 0 -0.47551
4 0.35 6.0095
4 0.6 8.1446
4 1.07 9.2119
4 2.13 9.0699
4 3.5 7.6054
4 5.02 8.8316
4 7.02 5.2748
4 9.02 5.5985
4 11.98 4.1688
4 24.65 2.1354
5 0 0.16635
5 0.3 12.042
5 0.52 10.748
5 1 12.805
5 2.02 12.124
5 3.5 9.9677
5 5.02 9.7997
5 7.02 8.0615
5 9.1 5.8215
5 12 6.0745
5 24.35 1.5454
6 0 -0.086447
6 0.27 5.8691
6 0.58 6.7385
6 1.15 7.028
6 2.03 7.7039
6 3.57 5.5329
6 5 5.6306
6 7 3.4039
6 9.22 4.1352
6 12.1 2.4952
6 23.85 0.7783
7 0 -0.13767
7 0.25 2.5035
7 0.5 3.8911
7 1.02 9.0059
7 2.02 6.2694
7 3.48 6.3739
7 5 6.1686
7 6.98 5.0262
7 9 4.0782
7 12.05 3.3537
7 24.22 1.0935
8 0 0.4612
8 0.25 1.9924
8 0.52 3.7632
8 0.98 5.5011
8 2.02 6.7288
8 3.53 6.3781
8 5.05 4.6205
8 7.15 4.7932
8 9.07 3.6728
8 12.1 2.2953
8 24.12 0.40695
9 0 0.40653
9 0.3 1.8978
9 0.63 3.5019
9 1.05 5.2847
9 2.02 7.2206
9 3.53 6.0987
9 5.02 6.1966
9 7.17 4.8427
9 8.8 4.7001
9 11.6 3.2901
9 24.43 1.2569
10 0 -0.41474
10 0.37 5.2938
10 0.77 7.8044
10 1.02 9.2407
10 2.05 10.464
10 3.55 10.217
10 5.05 8.14
10 7.08 6.4815
10 9.38 7.1924
10 12.1 5.338
10 23.7 2.3958
11 0 -0.21843
11 0.25 6.1024
11 0.5 7.8392
11 0.98 7.2505
11 1.98 8.4498
11 3.6 8.1338
11 5.02 7.4254
11 7.03 5.5446
11 9.03 4.0017
11 12.12 3.0293
11 24.08 0.52459
12 0 -0.29629
12 0.25 3.4582
12 0.5 6.7624
12 1 7.8313
12 2 7.3886
12 3.52 7.6341
12 5.07 7.6062
12 7.07 4.6676
12 9.03 5.741
12 12.05 2.3977
12 24.15 1.0978
1 0 0.37028
1 0.25 0.77971
1 0.57 2.6098
1 1.12 2.9566
1 2.02 4.7998
1 3.82 6.649
1 5.1 6.0028
1 7.03 5.4716
1 9.05 4.8233
1 12.12 3.0653
1 24.37 0.82849
2 0 -0.31946
2 0.27 7.4672
2 0.52 10.792
2 1 10.59
2 1.92 8.1285
2 3.5 8.4956
2 5.02 7.5534
2 7.03 5.6908
2 9 5.6332
2 12 4.3027
2 24.3 1.4114
3 0 -0.43705
3 0.27 1.3284
3 0.58 2.7604
3 1.02 4.2402
3 2.02 7.7893
3 3.62 7.7505
3 5.08 6.6535
3 7.07 5.0587
3 9 3.7189
3 12.15 3.6213
3 24.17 1.2402
4 0 -0.26375
4 0.35 3.8752
4 0.6 3.7908
4 1.07 5.9837
4 2.13 6.3614
4 3.5 7.5747
4 5.02 6.2933
4 7.02 6.1609
4 9.02 4.2443
4 11.98 2.4943
4 24.65 1.2868
5 0 0.16999
5 0.3 6.2251
5 0.52 9.1083
5 1 12.48
5 2.02 11.742
5 3.5 10.957
5 5.02 10.506
5 7.02 9.0369
5 9.1 8.3993
5 12 4.615
5 24.35 1.773
6 0 0.16945
6 0.27 2.0053
6 0.58 2.6098
6 1.15 3.9563
6 2.03 6.3547
6 3.57 6.0392
6 5 4.7497
6 7 5.5649
6 9.22 4.1764
6 12.1 3.3774
6 23.85 1.0382
7 0 -0.13892
7 0.25 2.9882
7 0.5 4.716
7 1.02 6.6052
7 2.02 7.3456
7 3.48 6.9145
7 5 6.3766
7 6.98 5.7601
7 9 5.35
7 12.05 2.9637
7 24.22 0.84369
8 0 -0.13521
8 0.25 1.2002
8 0.52 2.0276
8 0.98 3.5379
8 2.02 5.4209
8 3.53 6.7109
8 5.05 6.9276
8 7.15 7.7765
8 9.07 5.4278
8 12.1 4.6223
8 24.12 1.9673
9 0 -0.36221
9 0.3 2.7419
9 0.63 3.8308
9 1.05 4.8827
9 2.02 5.4073
9 3.53 4.5464
9 5.02 3.8486
9 7.17 3.6019
9 8.8 2.8147
9 11.6 2.1337
9 24.43 0.35819
10 0 0.27165
10 0.37 4.6038
10 0.77 9.6956
10 1.02 10.838
10 2.05 7.7193
10 3.55 8.7152
10 5.05 8.0235
10 7.08 7.3817
10 9.38 5.4956
10 12.1 4.7413
10 23.7 1.7955
11 0 0.091189
11 0.25 7.2893
11 0.5 8.284
11 0.98 11.013
11 1.98 9.9517
11 3.6 9.5577
11 5.02 5.6186
11 7.03 6.0683
11 9.03 5.0897
11 12.12 4.3775
11 24.08 2.0754
12 0 -0.4359
12 0.25 6.9998
12 0.5 7.2215
12 1 8.7875
12 2 10.053
12 3.52 8.6688
12 5.07 7.711
12 7.07 5.2674
12 9.03 6.449
12 12.05 2.0644
12 24.15 0.68376
1 0 -0.063047
1 0.25 2.8938
1 0.57 3.7018
1 1.12 6.279
1 2.02 5.8961
1 3.82 5.4867
1 5.1 3.975
1 7.03 3.671
1 9.05 2.9647
1 12.12 2.4458
1 24.37 0.99219
2 0 -0.22334
2 0.27 0.78027
2 0.52 1.9076
2 1 2.443
2 1.92 2.7791
2 3.5 4.8393
2 5.02 5.4666
2 7.03 3.3086
2 9 3.4595
2 12 3.2457
2 24.3 0.69993
3 0 -0.2314
3 0.27 3.4245
3 0.58 4.6309
3 1.02 6.6068
3 2.02 10.181
3 3.62 8.9136
3 5.08 7.1776
3 7.07 6.2192
3 9 6.1028
3 12.15 4.9035
3 24.17 1.2717
4 0 0.42742
4 0.35 5.2984
4 0.6 5.8063
4 1.07 7.9667
4 2.13 6.3657
4 3.5 6.1261
4 5.02 4.8286
4 7.02 3.5565
4 9.02 3.4656
4 11.98 2.5787
4 24.65 0.52947
5 0 -0.16196
5 0.3 9.0958
5 0.52 10.528
5 1 12.028
5 2.02 11.125
5 3.5 8.8527
5 5.02 8.0228
5 7.02 8.05
5 9.1 6.6197
5 12 6.154
5 24.35 2.5348
6 0 -0.12917
6 0.27 0.71697
6 0.58 2.0082
6 1.15 3.6982
6 2.03 4.2796
6 3.57 5.614
6 5 6.3767
6 7 5.3253
6 9.22 5.5436
6 12.1 3.035
6 23.85 1.6757
7 0 -0.1883
7 0.25 2.3704
7 0.5 5.5958
7 1.02 6.2043
7 2.02 6.6588
7 3.48 7.5521
7 5 7.8302
7 6.98 5.5218
7 9 5.6108
7 12.05 3.3341
7 24.22 1.198
8 0 -0.37417
8 0.25 1.726
8 0.52 4.0806
8 0.98 6.6758
8 2.02 5.8951
8 3.53 6.4229
8 5.05 4.1947
8 7.15 4.258
8 9.07 2.4249
8 12.1 2.2016
8 24.12 0.73016
9 0 0.16589
9 0.3 3.0126
9 0.63 4.9445
9 1.05 4.7883
9 2.02 4.8274
9 3.53 5.5092
9 5.02 3.9666
9 7.17 1.9712
9 8.8 1.9044
9 11.6 1.659
9 24.43 0.72035
10 0 -0.08332
10 0.37 5.2622
10 0.77 7.5483
10 1.02 7.0823
10 2.05 8.47
10 3.55 7.586
10 5.05 5.4249
10 7.08 4.8577
10 9.38 3.8897
10 12.1 2.7521
10 23.7 1.1419
11 0 -0.090075
11 0.25 2.8473
11 0.5 4.2882
11 0.98 7.5662
11 1.98 7.7197
11 3.6 6.8389
11 5.02 4.7759
11 7.03 4.4655
11 9.03 3.3682
11 12.12 2.5247
11 24.08 0.80103
12 0 -0.51821
12 0.25 4.0149
12 0.5 6.915
12 1 8.4413
12 2 7.6817
12 3.52 7.541
12 5.07 6.3925
12 7.07 4.8507
12 9.03 4.5294
12 12.05 3.3584
12 24.15 0.98962
1 0 -0.37585
1 0.25 4.4429
1 0.57 6.6071
1 1.12 10.399
1 2.02 8.6114
1 3.82 8.3144
1 5.1 6.6771
1 7.03 4.5984
1 9.05 5.5523
1 12.12 4.8286
1 24.37 1.2913
2 0 0.13334
2 0.27 4.9604
2 0.52 5.9266
2 1 8.8062
2 1.92 7.1595
2 3.5 4.1283
2 5.02 4.2783
2 7.03 4.3284
2 9 4.5993
2 12 2.2097
2 24.3 0.7227
3 0 0.15941
3 0.27 1.751
3 0.58 2.7441
3 1.02 3.5706
3 2.02 5.0225
3 3.62 5.5879
3 5.08 4.4303
3 7.07 5.0694
3 9 4.8239
3 12.15 3.2035
3 24.17 1.0876
4 0 -0.37672
4 0.35 2.3466
4 0.6 6.6527
4 1.07 6.5332
4 2.13 5.985
4 3.5 7.9785
4 5.02 6.6909
4 7.02 5.3624
4 9.02 5.1899
4 11.98 4.3809
4 24.65 0.6865
5 0 0.12852
5 0.3 4.9003
5 0.52 6.6583
5 1 9.0725
5 2.02 10.626
5 3.5 9.8121
5 5.02 6.5412
5 7.02 7.8189
5 9.1 6.7541
5 12 4.8295
5 24.35 1.4358
6 0 0.061409
6 0.27 1.0462
6 0.58 2.9485
6 1.15 3.4092
6 2.03 4.9131
6 3.57 4.3465
6 5 6.0119
6 7 5.3861
6 9.22 4.4329
6 12.1 2.7367
6 23.85 0.86914
7 0 0.13304
7 0.25 2.8055
7 0.5 4.4196
7 1.02 7.6511
7 2.02 8.7452
7 3.48 8.4664
7 5 4.7182
7 6.98 4.933
7 9 4.5573
7 12.05 3.3326
7 24.22 0.87523
8 0 0.019345
8 0.25 0.69615
8 0.52 3.0398
8 0.98 3.5833
8 2.02 6.3504
8 3.53 6.7778
8 5.05 6.8225
8 7.15 5.2867
8 9.07 5.6674
8 12.1 4.2411
8 24.12 2.1412
9 0 0.13574
9 0.3 1.1562
9 0.63 2.0904
9 1.05 3.7359
9 2.02 3.3426
9 3.53 2.7193
9 5.02 3.2911
9 7.17 3.2471
9 8.8 2.8432
9 11.6 1.9297
9 24.43 0.32986
10 0 0.031619
10 0.37 6.3028
10 0.77 8.8078
10 1.02 13.123
10 2.05 11.343
10 3.55 10.513
10 5.05 9.4405
10 7.08 7.2625
10 9.38 6.1267
10 12.1 4.1453
10 23.7 2.8819
11 0 -0.10926
11 0.25 0.89724
11 0.5 2.9857
11 0.98 5.1765
11 1.98 5.437
11 3.6 7.6326
11 5.02 6.3109
11 7.03 4.9364
11 9.03 3.7145
11 12.12 3.2014
11 24.08 0.62365
12 0 0.27212
12 0.25 7.5642
12 0.5 8.3779
12 1 10.463
12 2 9.748
12 3.52 8.7651
12 5.07 7.5577
12 7.07 6.9566
12 9.03 4.0308
12 12.05 4.3533
12 24.15 1.5571
1 0 -0.39788
1 0.25 4.2453
1 0.57 4.816
1 1.12 6.2639
1 2.02 7.2221
1 3.82 5.055
1 5.1 3.4499
1 7.03 2.5481
1 9.05 3.3498
1 12.12 2.2645
1 24.37 0.44643
2 0 -0.048333
2 0.27 1.7805
2 0.52 3.0195
2 1 4.7064
2 1.92 7.1335
2 3.5 7.0416
2 5.02 7.0807
2 7.03 7.6306
2 9 6.2906
2 12 5.2513
2 24.3 2.0517
3 0 0.22243
3 0.27 0.91775
3 0.58 1.6489
3 1.02 3.341
3 2.02 5.7816
3 3.62 6.2299
3 5.08 3.9343
3 7.07 6.4591
3 9 4.7824
3 12.15 4.3868
3 24.17 0.84473
4 0 0.10099
4 0.35 8.3379
4 0.6 10.036
4 1.07 11.635
4 2.13 9.842
4 3.5 7.0606
4 5.02 7.7348
4 7.02 5.9212
4 9.02 6.6664
4 11.98 4.0245
4 24.65 1.2297
5 0 0.46939
5 0.3 2.3061
5 0.52 4.1308
5 1 8.9835
5 2.02 8.4162
5 3.5 10.787
5 5.02 12.252
5 7.02 10.889
5 9.1 8.4515
5 12 7.3183
5 24.35 3.8199
6 0 -0.13655
6 0.27 3.6134
6 0.58 6.7095
6 1.15 7.9236
6 2.03 7.0712
6 3.57 5.8137
6 5 6.068
6 7 4.0585
6 9.22 3.9489
6 12.1 2.6575
6 23.85 0.94075
7 0 -0.27597
7 0.25 1.2919
7 0.5 3.4089
7 1.02 5.2222
7 2.02 6.2706
7 3.48 6.8747
7 5 9.9466
7 6.98 7.5686
7 9 4.6289
7 12.05 6.6072
7 24.22 1.9209
8 0 -0.070967
8 0.25 6.156
8 0.52 8.2868
8 0.98 11.259
8 2.02 11.47
8 3.53 9.4553
8 5.05 8.6337
8 7.15 8.5785
8 9.07 6.4121
8 12.1 4.8595
8 24.12 2.2349
9 0 0.16256
9 0.3 3.591
9 0.63 5.0126
9 1.05 7.566
9 2.02 6.7109
9 3.53 6.7175
9 5.02 3.5915
9 7.17 3.0218
9 8.8 3.6868
9 11.6 2.1218
9 24.43 1.0924
10 0 0.44521
10 0.37 7.1846
10 0.77 7.9326
10 1.02 11.641
10 2.05 10.812
10 3.55 7.31
10 5.05 7.4627
10 7.08 5.6544
10 9.38 4.9819
10 12.1 3.9001
10 23.7 1.9353
11 0 -0.055572
11 0.25 3.6794
11 0.5 7.8417
11 0.98 7.4241
11 1.98 7.8205
11 3.6 6.6073
11 5.02 7.8564
11 7.03 5.6105
11 9.03 6.1343
11 12.12 3.623
